CLUTCH_NUMBER	DATA_EGGS_FOUND	COLOR	MALE	FEMALE	REGION	POPULATION	TEMPERATURE	TANK	ROOM	CLUTCH_ORDER	DAYS_IN_TREATMENT	DATE_EGGS_LAST_CHECKED	SAMPLE	EGG_SIZE	IMAGE	NOTES	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	27	121	3	2	136	1/04/2023	10	0.048	IMG_9249		
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	3	137	2/02/2023	1	0.034	IMG_9270		
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	3	137	2/02/2023	2	0.045	IMG_9270		
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	3	137	2/02/2023	3	0.044	IMG_9270		
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	3	137	2/02/2023	4	0.041	IMG_9270		
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	3	137	2/02/2023	5	0.042	IMG_9270		
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	3	137	2/02/2023	6	0.043	IMG_9270		
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	3	137	2/02/2023	7	0.037	IMG_9270		
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	3	137	2/02/2023	8	0.041	IMG_9270		
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	3	137	2/02/2023	9	0.041	IMG_9270		
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	3	137	2/02/2023	10	0.038	IMG_9270		
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	28.5	242	3	3	144	10/04/2023	1	0.052	IMG_9285		
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	28.5	242	3	3	144	10/04/2023	2	0.043	IMG_9285		
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	28.5	242	3	3	144	10/04/2023	3	0.05	IMG_9285		
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	28.5	242	3	3	144	10/04/2023	4	0.045	IMG_9285		
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	28.5	242	3	3	144	10/04/2023	5	0.05	IMG_9285		
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	28.5	242	3	3	144	10/04/2023	6	0.047	IMG_9285		
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	28.5	242	3	3	144	10/04/2023	7	0.043	IMG_9285		
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	28.5	242	3	3	144	10/04/2023	8	0.048	IMG_9285		
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	28.5	242	3	3	144	10/04/2023	9	0.043	IMG_9285		
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	28.5	242	3	3	144	10/04/2023	10	0.045	IMG_9285		
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	27	149	3	2	150	16/04/2023	1	0.055	IMG_9299		
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	27	149	3	2	150	16/04/2023	2	0.051	IMG_9299		
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	27	149	3	2	150	16/04/2023	3	0.05	IMG_9299		
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	27	149	3	2	150	16/04/2023	4	0.046	IMG_9299		
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	27	149	3	2	150	16/04/2023	5	0.049	IMG_9299		
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	27	149	3	2	150	16/04/2023	6	0.048	IMG_9299		
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	27	149	3	2	150	16/04/2023	7	0.045	IMG_9299		
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	27	149	3	2	150	16/04/2023	8	0.052	IMG_9299		
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	27	149	3	2	150	16/04/2023	9	0.045	IMG_9299		
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	27	149	3	2	150	16/04/2023	10	0.046	IMG_9299	Almost finished :)	
136	23/04/2023	white	CPRE555	CSUD999	core	Satellite Reef/Pretty Patches	28.5	66	2	1	156	22/04/2023	1	0.047	IMG_9319	Measured by mapu	
136	23/04/2023	white	CPRE555	CSUD999	core	Satellite Reef/Pretty Patches	28.5	66	2	1	156	22/04/2023	2	0.052			
136	23/04/2023	white	CPRE555	CSUD999	core	Satellite Reef/Pretty Patches	28.5	66	2	1	156	22/04/2023	3	0.043			
136	23/04/2023	white	CPRE555	CSUD999	core	Satellite Reef/Pretty Patches	28.5	66	2	1	156	22/04/2023	4	0.049			
136	23/04/2023	white	CPRE555	CSUD999	core	Satellite Reef/Pretty Patches	28.5	66	2	1	156	22/04/2023	5	0.048			
136	23/04/2023	white	CPRE555	CSUD999	core	Satellite Reef/Pretty Patches	28.5	66	2	1	156	22/04/2023	6	0.046			
136	23/04/2023	white	CPRE555	CSUD999	core	Satellite Reef/Pretty Patches	28.5	66	2	1	156	22/04/2023	7	0.052			
136	23/04/2023	white	CPRE555	CSUD999	core	Satellite Reef/Pretty Patches	28.5	66	2	1	156	22/04/2023	8	0.049			
136	23/04/2023	white	CPRE555	CSUD999	core	Satellite Reef/Pretty Patches	28.5	66	2	1	156	22/04/2023	9	0.05			
136	23/04/2023	white	CPRE555	CSUD999	core	Satellite Reef/Pretty Patches	28.5	66	2	1	156	22/04/2023	10	0.048			
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	4	169	4/05/2023	1	NA	NO PHOTO 		
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	4	169	4/05/2023	2	NA	NO PHOTO 		
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	4	169	4/05/2023	3	NA	NO PHOTO 		
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	4	169	4/05/2023	4	NA	NO PHOTO 		
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	4	169	4/05/2023	5	NA	NO PHOTO 		
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	4	169	4/05/2023	6	NA	NO PHOTO 		
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	4	169	4/05/2023	7	NA	NO PHOTO 		
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	4	169	4/05/2023	8	NA	NO PHOTO 		
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	4	169	4/05/2023	9	NA	NO PHOTO 		
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	4	169	4/05/2023	10	NA	NO PHOTO 		
138	6/05/2023	white	CPRE453	CPRE459	core	Pretty Patches	28.5	32	2	2	170	15/05/2023	1	0.055	IMG_9451	Measured by Mapu	
138	6/05/2023	white	CPRE453	CPRE459	core	Pretty Patches	28.5	32	2	2	170	15/05/2023	2	0.05			
138	6/05/2023	white	CPRE453	CPRE459	core	Pretty Patches	28.5	32	2	2	170	15/05/2023	3	0.057			
138	6/05/2023	white	CPRE453	CPRE459	core	Pretty Patches	28.5	32	2	2	170	15/05/2023	4	0.049			
138	6/05/2023	white	CPRE453	CPRE459	core	Pretty Patches	28.5	32	2	2	170	15/05/2023	5	0.048			
138	6/05/2023	white	CPRE453	CPRE459	core	Pretty Patches	28.5	32	2	2	170	15/05/2023	6	0.054			
138	6/05/2023	white	CPRE453	CPRE459	core	Pretty Patches	28.5	32	2	2	170	15/05/2023	7	0.056			
138	6/05/2023	white	CPRE453	CPRE459	core	Pretty Patches	28.5	32	2	2	170	15/05/2023	8	0.057			
138	6/05/2023	white	CPRE453	CPRE459	core	Pretty Patches	28.5	32	2	2	170	15/05/2023	9	0.05			
138	6/05/2023	white	CPRE453	CPRE459	core	Pretty Patches	28.5	32	2	2	170	15/05/2023	10	0.049			
139	10/05/2023	white	CSAT269	CSAT256	core	Satellite Reef	28.5	56	2	1	174	9/05/2023	1	0.044	IMG_9457	Measured by Mapu	
139	10/05/2023	white	CSAT269	CSAT256	core	Satellite Reef	28.5	56	2	1	174	9/05/2023	2	0.046			
139	10/05/2023	white	CSAT269	CSAT256	core	Satellite Reef	28.5	56	2	1	174	9/05/2023	3	0.048			
139	10/05/2023	white	CSAT269	CSAT256	core	Satellite Reef	28.5	56	2	1	174	9/05/2023	4	0.048			
139	10/05/2023	white	CSAT269	CSAT256	core	Satellite Reef	28.5	56	2	1	174	9/05/2023	5	0.045			
139	10/05/2023	white	CSAT269	CSAT256	core	Satellite Reef	28.5	56	2	1	174	9/05/2023	6	0.044			
139	10/05/2023	white	CSAT269	CSAT256	core	Satellite Reef	28.5	56	2	1	174	9/05/2023	7	0.047			
139	10/05/2023	white	CSAT269	CSAT256	core	Satellite Reef	28.5	56	2	1	174	9/05/2023	8	0.043			
139	10/05/2023	white	CSAT269	CSAT256	core	Satellite Reef	28.5	56	2	1	174	9/05/2023	9	0.046			
139	10/05/2023	white	CSAT269	CSAT256	core	Satellite Reef	28.5	56	2	1	174	9/05/2023	10	0.044			
140	15/05/2023	white	COTT407	COTT399	core	Otter Reef	28.5	15	2	2	179	14/05/2023	1	0.044	IMG_9543	Measured by mapu	
140	15/05/2023	white	COTT407	COTT399	core	Otter Reef	28.5	15	2	2	179	14/05/2023	2	0.043			
140	15/05/2023	white	COTT407	COTT399	core	Otter Reef	28.5	15	2	2	179	14/05/2023	3	0.042			
140	15/05/2023	white	COTT407	COTT399	core	Otter Reef	28.5	15	2	2	179	14/05/2023	4	0.037			
140	15/05/2023	white	COTT407	COTT399	core	Otter Reef	28.5	15	2	2	179	14/05/2023	5	0.033			
140	15/05/2023	white	COTT407	COTT399	core	Otter Reef	28.5	15	2	2	179	14/05/2023	6	0.039			
140	15/05/2023	white	COTT407	COTT399	core	Otter Reef	28.5	15	2	2	179	14/05/2023	7	0.045			
140	15/05/2023	white	COTT407	COTT399	core	Otter Reef	28.5	15	2	2	179	14/05/2023	8	0.035			
140	15/05/2023	white	COTT407	COTT399	core	Otter Reef	28.5	15	2	2	179	14/05/2023	9	0.042			
140	15/05/2023	white	COTT407	COTT399	core	Otter Reef	28.5	15	2	2	179	14/05/2023	10	0.035			
141	16/05/2023	white	CPRE556	CSUD999	core	Sudbury Reef/Pretty Patches	28.5	66	2	2	180	15/05/2023	1	0.055	IMG_9538	Measured by mapu	
141	16/05/2023	white	CPRE556	CSUD999	core	Sudbury Reef/Pretty Patches	28.5	66	2	2	180	15/05/2023	2	0.05			
141	16/05/2023	white	CPRE556	CSUD999	core	Sudbury Reef/Pretty Patches	28.5	66	2	2	180	15/05/2023	3	0.049			
141	16/05/2023	white	CPRE556	CSUD999	core	Sudbury Reef/Pretty Patches	28.5	66	2	2	180	15/05/2023	4	0.053			
141	16/05/2023	white	CPRE556	CSUD999	core	Sudbury Reef/Pretty Patches	28.5	66	2	2	180	15/05/2023	5	0.048			
141	16/05/2023	white	CPRE556	CSUD999	core	Sudbury Reef/Pretty Patches	28.5	66	2	2	180	15/05/2023	6	0.053			
141	16/05/2023	white	CPRE556	CSUD999	core	Sudbury Reef/Pretty Patches	28.5	66	2	2	180	15/05/2023	7	0.049			
141	16/05/2023	white	CPRE556	CSUD999	core	Sudbury Reef/Pretty Patches	28.5	66	2	2	180	15/05/2023	8	0.052			
141	16/05/2023	white	CPRE556	CSUD999	core	Sudbury Reef/Pretty Patches	28.5	66	2	2	180	15/05/2023	9	0.052			
141	16/05/2023	white	CPRE556	CSUD999	core	Sudbury Reef/Pretty Patches	28.5	66	2	2	180	15/05/2023	10	0.047			
142	18/05/2023	white	CPRE547	CPRE522	core	Pretty Patches	28.5	17	2	1	182	17/05/2023	1	0.052	IMG_9553	Measured by Mapu	142
142	18/05/2023	white	CPRE547	CPRE522	core	Pretty Patches	28.5	17	2	1	182	17/05/2023	2	0.052			
142	18/05/2023	white	CPRE547	CPRE522	core	Pretty Patches	28.5	17	2	1	182	17/05/2023	3	0.055			
142	18/05/2023	white	CPRE547	CPRE522	core	Pretty Patches	28.5	17	2	1	182	17/05/2023	4	0.06			
142	18/05/2023	white	CPRE547	CPRE522	core	Pretty Patches	28.5	17	2	1	182	17/05/2023	5	0.052			
142	18/05/2023	white	CPRE547	CPRE522	core	Pretty Patches	28.5	17	2	1	182	17/05/2023	6	0.054			
142	18/05/2023	white	CPRE547	CPRE522	core	Pretty Patches	28.5	17	2	1	182	17/05/2023	7	0.057			
142	18/05/2023	white	CPRE547	CPRE522	core	Pretty Patches	28.5	17	2	1	182	17/05/2023	8	0.055			
142	18/05/2023	white	CPRE547	CPRE522	core	Pretty Patches	28.5	17	2	1	182	17/05/2023	9	0.055			
142	18/05/2023	white	CPRE547	CPRE522	core	Pretty Patches	28.5	17	2	1	182	17/05/2023	10	0.059			
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	28.5	113	2	1	183	18/05/2023	1	NA	NO PHOTO 		
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	28.5	113	2	1	183	18/05/2023	2	NA	NO PHOTO 		
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	28.5	113	2	1	183	18/05/2023	3	NA	NO PHOTO 		
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	28.5	113	2	1	183	18/05/2023	4	NA	NO PHOTO 		
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	28.5	113	2	1	183	18/05/2023	5	NA	NO PHOTO 		
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	28.5	113	2	1	183	18/05/2023	6	NA	NO PHOTO 		
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	28.5	113	2	1	183	18/05/2023	7	NA	NO PHOTO 		
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	28.5	113	2	1	183	18/05/2023	8	NA	NO PHOTO 		
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	28.5	113	2	1	183	18/05/2023	9	NA	NO PHOTO 		
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	28.5	113	2	1	183	18/05/2023	10	NA	NO PHOTO 		
144	25/05/2023	white	CVLA495	CVLA497	core	Vlassof Cay	28.5	69	2	1	189	24/05/2023	1	NA	NO PHOTO 		
144	25/05/2023	white	CVLA495	CVLA497	core	Vlassof Cay	28.5	69	2	1	189	24/05/2023	2	NA	NO PHOTO 		
144	25/05/2023	white	CVLA495	CVLA497	core	Vlassof Cay	28.5	69	2	1	189	24/05/2023	3	NA	NO PHOTO 		
144	25/05/2023	white	CVLA495	CVLA497	core	Vlassof Cay	28.5	69	2	1	189	24/05/2023	4	NA	NO PHOTO 		
144	25/05/2023	white	CVLA495	CVLA497	core	Vlassof Cay	28.5	69	2	1	189	24/05/2023	5	NA	NO PHOTO 		
144	25/05/2023	white	CVLA495	CVLA497	core	Vlassof Cay	28.5	69	2	1	189	24/05/2023	6	NA	NO PHOTO 		
144	25/05/2023	white	CVLA495	CVLA497	core	Vlassof Cay	28.5	69	2	1	189	24/05/2023	7	NA	NO PHOTO 		
144	25/05/2023	white	CVLA495	CVLA497	core	Vlassof Cay	28.5	69	2	1	189	24/05/2023	8	NA	NO PHOTO 		
144	25/05/2023	white	CVLA495	CVLA497	core	Vlassof Cay	28.5	69	2	1	189	24/05/2023	9	NA	NO PHOTO 		
144	25/05/2023	white	CVLA495	CVLA497	core	Vlassof Cay	28.5	69	2	1	189	24/05/2023	10	NA	NO PHOTO 		
145	26/05/2023	white	CCKT590	CCKT493	core	Cooktown	28.5	148	2	1	175	25/05/2023	1	NA	NO PHOTO 		
145	26/05/2023	white	CCKT590	CCKT493	core	Cooktown	28.5	148	2	1	175	25/05/2023	2	NA	NO PHOTO 		
145	26/05/2023	white	CCKT590	CCKT493	core	Cooktown	28.5	148	2	1	175	25/05/2023	3	NA	NO PHOTO 		
145	26/05/2023	white	CCKT590	CCKT493	core	Cooktown	28.5	148	2	1	175	25/05/2023	4	NA	NO PHOTO 		
145	26/05/2023	white	CCKT590	CCKT493	core	Cooktown	28.5	148	2	1	175	25/05/2023	5	NA	NO PHOTO 		
145	26/05/2023	white	CCKT590	CCKT493	core	Cooktown	28.5	148	2	1	175	25/05/2023	6	NA	NO PHOTO 		
145	26/05/2023	white	CCKT590	CCKT493	core	Cooktown	28.5	148	2	1	175	25/05/2023	7	NA	NO PHOTO 		
145	26/05/2023	white	CCKT590	CCKT493	core	Cooktown	28.5	148	2	1	175	25/05/2023	8	NA	NO PHOTO 		
145	26/05/2023	white	CCKT590	CCKT493	core	Cooktown	28.5	148	2	1	175	25/05/2023	9	NA	NO PHOTO 		
145	26/05/2023	white	CCKT590	CCKT493	core	Cooktown	28.5	148	2	1	175	25/05/2023	10	NA	NO PHOTO 		
