X,exp_date,sampleID,clutch_number,reef.abbrv,tank,dev.temp,replicate,system,chamber,rep,male,female,region,population,male_standard_length,male_mass,female_standard_length,female_mass,male_lat,male_long,female_lat,female_long,clutch_order,days_in_treatment,egg_count,date_of_hatch,hatching_time,hatching_success,intercept_b0,slope_b1,rsq,row,endrow,time,time_lag_sec,time_lag_min,endtime,oxy,endoxy,rate.input,rank,rate,oxy.unit,time.unit,volume,mass,area,S,t,P,rate.abs,rate.m.spec,rate.a.spec,output.unit,rate.output,rate.output2,Temperature,age
4,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,4,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,596.282303,-0.121444474,0.998,932,1021,4159.35,1200.51,20.0085,4279.38,91.229,76.451,-0.121031007,1,-0.121031007,%Air,sec,0.07073,0.0046508,NA,37,30.048,1.019,-1.904944215,-409.5949547,NA,mgO2/hr/kg,409.5949547,1.904944215,30.148,138
5,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,5,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,677.7750275,-0.128362886,0.995,1229,1318,4559.76,1600.92,26.682,4679.78,91.91,76.323,-0.127869724,1,-0.127869724,%Air,sec,0.07073,0.0046508,NA,37,30.131,1.019,-2.009952868,-432.1735761,NA,mgO2/hr/kg,432.1735761,2.009952868,30.231,138
6,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,6,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,684.6277383,-0.119665579,0.998,1525,1614,4959.26,2000.42,33.34033333,5079.61,91.078,77.118,-0.119092871,1,-0.119092871,%Air,sec,0.07073,0.0046508,NA,37,30.114,1.019,-1.8724925,-402.6172917,NA,mgO2/hr/kg,402.6172917,1.8724925,30.214,138
7,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,7,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,751.8212547,-0.122933327,0.998,1822,1910,5360.08,2401.24,40.02066667,5478.86,92.797,78.318,-0.122280998,1,-0.122280998,%Air,sec,0.07073,0.0046508,NA,37,30.145,1.019,-1.921681738,-413.1938027,NA,mgO2/hr/kg,413.1938027,1.921681738,30.245,138
8,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,8,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,779.1243436,-0.119062239,0.998,2118,2206,5759.41,2800.57,46.67616667,5878.41,93.213,78.998,-0.118330408,1,-0.118330408,%Air,sec,0.07073,0.0046508,NA,37,30.203,1.019,-1.857901801,-399.4800467,NA,mgO2/hr/kg,399.4800467,1.857901801,30.303,138
9,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,9,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,719.9394268,-0.101764124,0.997,2414,2503,6159.54,3200.7,53.345,6279.64,93.704,81.013,-0.100952544,1,-0.100952544,%Air,sec,0.07073,0.0046508,NA,37,30.298,1.019,-1.582688892,-340.3046556,NA,mgO2/hr/kg,340.3046556,1.582688892,30.398,138
10,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,10,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,887.3051386,-0.120963222,0.997,2711,2800,6559.88,3601.04,60.01733333,6680.01,93.974,79.187,-0.120071957,1,-0.120071957,%Air,sec,0.07073,0.0046508,NA,37,30.365,1.019,-1.880456477,-404.3296802,NA,mgO2/hr/kg,404.3296802,1.880456477,30.465,138
11,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,11,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,809.6913274,-0.102854552,0.988,3007,3096,6959.16,4000.32,66.672,7079.18,93.748,81.21,-0.101883828,1,-0.101883828,%Air,sec,0.07073,0.0046508,NA,37,30.533,1.019,-1.591416525,-342.1812431,NA,mgO2/hr/kg,342.1812431,1.591416525,30.633,138
12,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,12,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,846.7019914,-0.10224078,0.998,3304,3393,7359.44,4400.6,73.34333333,7479.37,94.002,82.053,-0.101190395,1,-0.101190395,%Air,sec,0.07073,0.0046508,NA,37,30.639,1.019,-1.577967242,-339.2894216,NA,mgO2/hr/kg,339.2894216,1.577967242,30.739,138
13,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,13,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,826.7957878,-0.094393172,0.996,3600,3690,7758.5,4799.66,79.99433333,7879.56,94.288,82.735,-0.093263248,1,-0.093263248,%Air,sec,0.07073,0.0046508,NA,37,30.752,1.019,-1.451786919,-312.1585359,NA,mgO2/hr/kg,312.1585359,1.451786919,30.852,138
14,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,14,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,1003.800241,-0.111501342,0.985,3898,3987,8160.04,5201.2,86.68666667,8280.05,93.646,79.261,-0.110291602,1,-0.110291602,%Air,sec,0.07073,0.0046508,NA,37,30.836,1.019,-1.714611979,-368.6703317,NA,mgO2/hr/kg,368.6703317,1.714611979,30.936,138
15,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,15,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,974.925108,-0.103043552,0.998,4195,4283,8560.45,5601.61,93.36016667,8679.36,92.706,80.575,-0.101754226,1,-0.101754226,%Air,sec,0.07073,0.0046508,NA,37,30.926,1.019,-1.579672241,-339.656025,NA,mgO2/hr/kg,339.656025,1.579672241,31.026,138
16,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,16,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,1013.581889,-0.10280467,0.999,4491,4579,8959.49,6000.65,100.0108333,9078.41,92.552,80.324,-0.10143592,1,-0.10143592,%Air,sec,0.07073,0.0046508,NA,37,31.026,1.019,-1.572282625,-338.0671336,NA,mgO2/hr/kg,338.0671336,1.572282625,31.126,138
17,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,17,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,1070.790328,-0.104495433,0.994,4788,4877,9359.77,6400.93,106.6821667,9479.64,93.169,79.982,-0.10304692,1,-0.10304692,%Air,sec,0.07073,0.0046508,NA,37,31.1,1.019,-1.595417729,-343.0415689,NA,mgO2/hr/kg,343.0415689,1.595417729,31.2,138
18,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,18,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,1117.180743,-0.104942934,0.989,5085,5174,9759.84,6801,113.35,9879.72,92.454,79.6,-0.103414792,1,-0.103414792,%Air,sec,0.07073,0.0046508,NA,37,31.23,1.019,-1.597886129,-343.5723163,NA,mgO2/hr/kg,343.5723163,1.597886129,31.33,138
19,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,19,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,1209.665612,-0.109893682,0.997,5382,5470,10159.98,7201.14,120.019,10278.78,92.995,79.996,-0.108286006,1,-0.108286006,%Air,sec,0.07073,0.0046508,NA,37,31.359,1.019,-1.669811543,-359.0374867,NA,mgO2/hr/kg,359.0374867,1.669811543,31.459,138
20,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,20,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,1119.990334,-0.097220132,0.996,5678,5767,10558.8,7599.96,126.666,10678.9,93.732,81.275,-0.095532948,1,-0.095532948,%Air,sec,0.07073,0.0046508,NA,37,31.436,1.019,-1.471400361,-316.3757548,NA,mgO2/hr/kg,316.3757548,1.471400361,31.536,138
21,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,21,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,1167.235218,-0.097870995,0.99,5976,6064,10960.36,8001.52,133.3586667,11079.17,94.279,82.462,-0.096104015,1,-0.096104015,%Air,sec,0.07073,0.0046508,NA,37,31.561,1.019,-1.477339434,-317.6527553,NA,mgO2/hr/kg,317.6527553,1.477339434,31.661,138
22,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,22,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,1393.384547,-0.114233188,0.992,6272,6361,11359.36,8400.52,140.0086667,11479.43,95.515,82.547,-0.112386668,1,-0.112386668,%Air,sec,0.07073,0.0046508,NA,37,31.662,1.019,-1.72495068,-370.8933259,NA,mgO2/hr/kg,370.8933259,1.72495068,31.762,138
23,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,23,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,1612.803743,-0.129052847,0.993,6569,6658,11759.77,8800.93,146.6821667,11879.76,94.944,79.831,-0.127126639,1,-0.127126639,%Air,sec,0.07073,0.0046508,NA,37,31.805,1.019,-1.946890814,-418.6141769,NA,mgO2/hr/kg,418.6141769,1.946890814,31.905,138
24,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,24,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,1563.253915,-0.120793478,0.996,6866,6955,12160.19,9201.35,153.3558333,12280.15,93.644,79.931,-0.118787576,1,-0.118787576,%Air,sec,0.07073,0.0046508,NA,37,31.884,1.019,-1.816971762,-390.6794019,NA,mgO2/hr/kg,390.6794019,1.816971762,31.984,138
25,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,25,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,1503.461933,-0.112246845,0.989,7163,7252,12560.45,9601.61,160.0268333,12680.02,92.902,79.552,-0.110161316,1,-0.110161316,%Air,sec,0.07073,0.0046508,NA,37,32.019,1.019,-1.681533129,-361.5578243,NA,mgO2/hr/kg,361.5578243,1.681533129,32.119,138
26,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,26,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,1673.054752,-0.121801717,0.994,7459,7548,12958.81,9999.97,166.6661667,13078.81,94.459,79.75,-0.119636858,1,-0.119636858,%Air,sec,0.07073,0.0046508,NA,37,32.108,1.019,-1.823678398,-392.1214411,NA,mgO2/hr/kg,392.1214411,1.823678398,32.208,138
27,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,27,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,1648.49296,-0.116347728,0.994,7757,7846,13360.33,10401.49,173.3581667,13480.1,94.031,80.748,-0.114102975,1,-0.114102975,%Air,sec,0.07073,0.0046508,NA,37,32.213,1.019,-1.736526421,-373.3823044,NA,mgO2/hr/kg,373.3823044,1.736526421,32.313,138
28,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,28,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,1727.100108,-0.118661257,0.993,8054,8142,13760.31,10801.47,180.0245,13879.08,94.092,80.984,-0.116336995,1,-0.116336995,%Air,sec,0.07073,0.0046508,NA,37,32.315,1.019,-1.76776396,-380.098899,NA,mgO2/hr/kg,380.098899,1.76776396,32.415,138
29,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,29,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,1650.841484,-0.109901225,0.993,8350,8439,14159.33,11200.49,186.6748333,14279.08,95.172,81.073,-0.107497446,1,-0.107497446,%Air,sec,0.07073,0.0046508,NA,37,32.436,1.019,-1.630427176,-350.5691872,NA,mgO2/hr/kg,350.5691872,1.630427176,32.536,138
30,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,30,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,1799.658055,-0.117054081,0.989,8647,8736,14559.78,11600.94,193.349,14679.58,94.497,81.704,-0.114570594,1,-0.114570594,%Air,sec,0.07073,0.0046508,NA,37,32.478,1.019,-1.736592469,-373.3965058,NA,mgO2/hr/kg,373.3965058,1.736592469,32.578,138
31,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,31,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,1773.687909,-0.112239168,0.996,8944,9033,14959.39,12000.55,200.0091667,15079.36,94.611,81.704,-0.109676128,1,-0.109676128,%Air,sec,0.07073,0.0046508,NA,37,32.632,1.019,-1.658505363,-356.6064683,NA,mgO2/hr/kg,356.6064683,1.658505363,32.732,138
32,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,32,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,1967.540934,-0.122018514,0.981,9229,9311,15359.67,12400.83,206.6805,15479.71,92.657,78.32,-0.119375797,1,-0.119375797,%Air,sec,0.07073,0.0046508,NA,37,32.756,1.019,-1.801777527,-387.4123866,NA,mgO2/hr/kg,387.4123866,1.801777527,32.856,138
33,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,33,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,1960.251402,-0.118378683,0.991,9482,9554,15758.89,12800.05,213.3341667,15879.26,93.842,79.69,-0.115656475,1,-0.115656475,%Air,sec,0.07073,0.0046508,NA,37,32.838,1.019,-1.743465364,-374.8742935,NA,mgO2/hr/kg,374.8742935,1.743465364,32.938,138
34,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,34,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,2065.417628,-0.121971633,0.995,9763,9852,16160.41,13201.57,220.0261667,16280.29,93.833,80.433,-0.119169557,1,-0.119169557,%Air,sec,0.07073,0.0046508,NA,37,32.955,1.019,-1.793234067,-385.5753993,NA,mgO2/hr/kg,385.5753993,1.793234067,33.055,138
35,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,35,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,1959.657881,-0.112651176,0.993,10060,10149,16560.39,13601.55,226.6925,16680.15,93.882,80.405,-0.109769503,1,-0.109769503,%Air,sec,0.07073,0.0046508,NA,37,33.068,1.019,-1.648955921,-354.5531782,NA,mgO2/hr/kg,354.5531782,1.648955921,33.168,138
36,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,36,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,1808.118676,-0.101112734,0.992,10356,10446,16959.04,14000.2,233.3366667,17080.01,93.602,81.082,-0.098151596,1,-0.098151596,%Air,sec,0.07073,0.0046508,NA,37,33.207,1.019,-1.471331469,-316.3609419,NA,mgO2/hr/kg,316.3609419,1.471331469,33.307,138
37,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,37,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,2290.988084,-0.126480856,0.987,10654,10743,17359.56,14400.72,240.012,17479.08,94.869,80.491,-0.123440145,1,-0.123440145,%Air,sec,0.07073,0.0046508,NA,37,33.268,1.019,-1.848710324,-397.503725,NA,mgO2/hr/kg,397.503725,1.848710324,33.368,138
38,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,38,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,2102.797162,-0.113112297,0.98,10952,11041,17760.33,14801.49,246.6915,17880.01,93.269,80.801,-0.109991803,1,-0.109991803,%Air,sec,0.07073,0.0046508,NA,37,33.37,1.019,-1.644763123,-353.6516562,NA,mgO2/hr/kg,353.6516562,1.644763123,33.47,138
39,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,39,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,2324.30629,-0.122881265,0.975,11249,11338,18160.05,15201.21,253.3535,18279.76,91.287,77.259,-0.11968121,1,-0.11968121,%Air,sec,0.07073,0.0046508,NA,37,33.486,1.019,-1.786523355,-384.1324836,NA,mgO2/hr/kg,384.1324836,1.786523355,33.586,138
40,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,40,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,2557.519272,-0.13268346,0.984,11545,11635,18558.41,15599.57,259.9928333,18679.34,94.355,78.954,-0.129403996,1,-0.129403996,%Air,sec,0.07073,0.0046508,NA,37,33.603,1.019,-1.928255563,-414.6072853,NA,mgO2/hr/kg,414.6072853,1.928255563,33.703,138
41,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,41,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,2410.262143,-0.122193802,0.99,11844,11933,18960.17,16001.33,266.6888333,19079.71,93.694,79.138,-0.118834513,1,-0.118834513,%Air,sec,0.07073,0.0046508,NA,37,33.728,1.019,-1.767430938,-380.0272938,NA,mgO2/hr/kg,380.0272938,1.767430938,33.828,138
42,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,42,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,2570.307898,-0.127867555,0.991,12141,12230,19359.41,16400.57,273.3428333,19478.99,94.753,79.722,-0.124428799,1,-0.124428799,%Air,sec,0.07073,0.0046508,NA,37,33.802,1.019,-1.848577402,-397.4751445,NA,mgO2/hr/kg,397.4751445,1.848577402,33.902,138
43,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,43,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,2546.71443,-0.124171008,0.989,12439,12528,19759.83,16800.99,280.0165,19879.36,92.374,77.809,-0.120652559,1,-0.120652559,%Air,sec,0.07073,0.0046508,NA,37,33.92,1.019,-1.789302281,-384.7299994,NA,mgO2/hr/kg,384.7299994,1.789302281,34.02,138
44,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,44,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,2456.526748,-0.117259124,0.993,12737,12826,20160.3,17201.46,286.691,20279.77,92.844,79.632,-0.113660974,1,-0.113660974,%Air,sec,0.07073,0.0046508,NA,37,34.013,1.019,-1.683266053,-361.930432,NA,mgO2/hr/kg,361.930432,1.683266053,34.113,138
45,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,45,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,2579.972183,-0.120938413,0.994,13034,13123,20559.39,17600.55,293.3425,20678.61,93.026,79.136,-0.117260855,1,-0.117260855,%Air,sec,0.07073,0.0046508,NA,37,34.167,1.019,-1.732577728,-372.5332691,NA,mgO2/hr/kg,372.5332691,1.732577728,34.267,138
46,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,46,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,2740.865534,-0.126335475,0.997,13332,13421,20959.37,18000.53,300.0088333,21078.83,92.932,77.863,-0.122578284,1,-0.122578284,%Air,sec,0.07073,0.0046508,NA,37,34.252,1.019,-1.808843744,-388.9317416,NA,mgO2/hr/kg,388.9317416,1.808843744,34.352,138
47,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,47,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,2711.369523,-0.122626265,0.996,13630,13719,21359.9,18401.06,306.6843333,21479.43,92.924,77.378,-0.118789347,1,-0.118789347,%Air,sec,0.07073,0.0046508,NA,37,34.387,1.019,-1.749400055,-376.1503515,NA,mgO2/hr/kg,376.1503515,1.749400055,34.487,138
48,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,48,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,3288.378885,-0.146838909,0.992,13928,14017,21760.38,18801.54,313.359,21879.68,92.045,74.944,-0.142922305,1,-0.142922305,%Air,sec,0.07073,0.0046508,NA,37,34.432,1.019,-2.103390879,-452.2643157,NA,mgO2/hr/kg,452.2643157,2.103390879,34.532,138
49,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,49,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,2921.881404,-0.127722481,0.998,14226,14315,22160.52,19201.68,320.028,22280.27,91.586,75.957,-0.123726191,1,-0.123726191,%Air,sec,0.07073,0.0046508,NA,37,34.603,1.019,-1.816245726,-390.523292,NA,mgO2/hr/kg,390.523292,1.816245726,34.703,138
50,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,50,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,3220.066801,-0.138668364,0.996,14523,14612,22559.92,19601.08,326.6846667,22679.53,91.919,74.282,-0.134592593,1,-0.134592593,%Air,sec,0.07073,0.0046508,NA,37,34.68,1.019,-1.973496338,-424.3348109,NA,mgO2/hr/kg,424.3348109,1.973496338,34.78,138
51,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,51,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,3269.890625,-0.138317668,0.971,14821,14910,22960.53,20001.69,333.3615,23080.39,92.961,76.114,-0.134162137,1,-0.134162137,%Air,sec,0.07073,0.0046508,NA,37,34.782,1.019,-1.964202921,-422.3365703,NA,mgO2/hr/kg,422.3365703,1.964202921,34.882,138
52,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,52,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,3608.163678,-0.150447756,0.991,15118,15207,23359.78,20400.94,340.0156667,23479.18,93.51,75.826,-0.146212807,1,-0.146212807,%Air,sec,0.07073,0.0046508,NA,37,34.912,1.019,-2.136501657,-459.3836883,NA,mgO2/hr/kg,459.3836883,2.136501657,35.012,138
53,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,53,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,3416.282215,-0.139917566,0.993,15416,15505,23759.78,20800.94,346.6823333,23879.15,92.42,75.459,-0.135603006,1,-0.135603006,%Air,sec,0.07073,0.0046508,NA,37,35.029,1.019,-1.978032529,-425.3101679,NA,mgO2/hr/kg,425.3101679,1.978032529,35.129,138
54,13/07/2023,"101.LSBI.160.31,5.1",101,LSBI,160,31,5,ASUS,ch2,54,LSBI028,LSBI027,leading,St. Bee's Island,90,33.61,91.51,NA,-20.927,149.663,-20.927,149.663,3,89,294,25/02/2023,10,0.92226,3557.283574,-0.143439266,0.993,15714,15803,24160.18,21201.34,353.3556667,24279.55,91.304,74.15,-0.139045012,1,-0.139045012,%Air,sec,0.07073,0.0046508,NA,37,35.078,1.019,-2.026768533,-435.7892261,NA,mgO2/hr/kg,435.7892261,2.026768533,35.178,138
